epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
40,0.072691,0.062115,0.035252,0.32866,0.5777,0.9896,0.5824,0.9074,9.698463103929542e-05
41,0.062064,0.056459,0.018685,0.328958,0.5863,0.9961,0.5768,0.8889,9.667902132486009e-05
42,0.050784,0.044701,0.020277,0.376276,0.654,1.0149,0.5608,0.8889,9.635919272833938e-05
43,0.081028,0.065337,0.052302,0.369544,0.5923,0.9962,0.5768,0.8704,9.602524267262203e-05
44,0.092187,0.071631,0.068518,0.336656,0.6021,0.9794,0.5909,0.8704,9.567727288213005e-05
45,0.070097,0.062712,0.024617,0.3262,0.6048,0.9778,0.5923,0.8889,9.53153893518325e-05
46,0.068303,0.06368,0.015408,0.387763,0.6395,1.046,0.5334,0.8519,9.493970231495835e-05
47,0.063512,0.054218,0.03098,0.374389,0.6318,1.0132,0.5623,0.9074,9.45503262094184e-05
48,0.066363,0.052005,0.047858,0.363161,0.6728,1.0041,0.57,0.9074,9.414737964294636e-05
49,0.058295,0.049901,0.027978,0.355485,0.6075,0.9549,0.6111,0.8519,9.373098535696979e-05
50,0.070825,0.050634,0.067305,0.352816,0.6529,1.0372,0.5412,0.8333,9.330127018922194e-05
51,0.063475,0.0535,0.033251,0.354223,0.629,0.9727,0.5965,0.8889,9.285836503510562e-05
52,0.063252,0.054346,0.029687,0.417148,0.6531,1.0619,0.5191,0.7778,9.24024048078213e-05
53,0.051264,0.048834,0.008099,0.335948,0.5987,0.9653,0.6026,0.8889,9.193352839727121e-05
54,0.062163,0.059627,0.008454,0.380392,0.6377,1.0288,0.5487,0.8704,9.145187862775209e-05
55,0.054867,0.053105,0.005872,0.384333,0.647,1.0496,0.5302,0.8519,9.09576022144496e-05
56,0.046786,0.044105,0.008937,0.344741,0.5756,0.9509,0.6144,0.8704,9.045084971874738e-05
57,0.039064,0.03775,0.00438,0.37083,0.6469,0.9872,0.5844,0.8704,8.993177550236464e-05
58,0.043373,0.040803,0.008566,0.360761,0.5569,0.9474,0.6172,0.8333,8.940053768033609e-05
