epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
79,0.037055,0.025448,0.03869,0.395621,0.4675,0.7277,0.7742,0.8704,7.575190374550272e-05
80,0.033284,0.02894,0.014477,0.361947,0.4986,0.7358,0.7691,0.8519,7.500000000000001e-05
81,0.025866,0.025099,0.002554,0.35822,0.4379,0.7058,0.7876,0.8704,7.424048101231686e-05
82,0.034267,0.029942,0.014415,0.319183,0.4726,0.7278,0.7741,0.9074,7.347357813929454e-05
83,0.031774,0.031339,0.001449,0.34587,0.4813,0.7157,0.7816,0.9074,7.269952498697734e-05
84,0.031831,0.031517,0.001047,0.34618,0.5079,0.7526,0.7584,0.9074,7.191855733945387e-05
85,0.033861,0.033164,0.002322,0.352921,0.4662,0.7184,0.7799,0.9074,7.113091308703498e-05
86,0.032529,0.031884,0.00215,0.335639,0.4581,0.709,0.7857,0.8889,7.033683215379002e-05
87,0.03365,0.033056,0.001979,0.356333,0.4864,0.7574,0.7554,0.8704,6.953655642446368e-05
88,0.025281,0.024836,0.001484,0.345064,0.4656,0.7166,0.781,0.8704,6.873032967079561e-05
89,0.025242,0.025015,0.000758,0.325001,0.4523,0.6746,0.8059,0.8704,6.7918397477265e-05
90,0.031387,0.030868,0.001731,0.293747,0.4556,0.6456,0.8223,0.8889,6.710100716628344e-05
91,0.029582,0.028881,0.002337,0.33265,0.4859,0.6686,0.8094,0.8704,6.627840772285784e-05
92,0.019078,0.018877,0.00067,0.372457,0.5006,0.7182,0.78,0.8704,6.545084971874738e-05
93,0.023972,0.023563,0.001364,0.39176,0.4871,0.7043,0.7885,0.8519,6.461858523613684e-05
94,0.030708,0.030344,0.001214,0.376624,0.5045,0.7111,0.7843,0.8519,6.378186779084995e-05
95,0.034565,0.034365,0.000669,0.358626,0.5557,0.7529,0.7583,0.8889,6.294095225512603e-05
96,0.02849,0.027953,0.001791,0.43607,0.5314,0.7967,0.7293,0.8333,6.209609477998338e-05
97,0.026147,0.026013,0.000446,0.385498,0.4423,0.726,0.7752,0.8519,6.124755271719325e-05
