epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
150,0.013481,0.013382,0.000332,0.310118,0.4801,0.7612,0.7529,0.8704,1.7860619515673033e-05
151,0.014994,0.01479,0.000679,0.315469,0.4804,0.7951,0.7304,0.8889,1.7197048550474643e-05
152,0.017903,0.017817,0.000285,0.335629,0.4847,0.7945,0.7308,0.8519,1.6543469682057106e-05
153,0.015217,0.015126,0.000303,0.339517,0.497,0.8118,0.719,0.8704,1.5900081996875083e-05
154,0.015085,0.015002,0.000274,0.319063,0.4849,0.7922,0.7323,0.8704,1.526708147705013e-05
155,0.014583,0.014486,0.000322,0.324275,0.4891,0.7919,0.7326,0.8889,1.4644660940672627e-05
156,0.015716,0.015642,0.000245,0.316544,0.472,0.7749,0.744,0.9259,1.4033009983067452e-05
157,0.017288,0.017097,0.000636,0.321769,0.4825,0.7925,0.7321,0.8889,1.3432314919041478e-05
158,0.016485,0.016416,0.000231,0.317988,0.4723,0.7824,0.739,0.8889,1.2842758726130283e-05
159,0.013289,0.013216,0.000244,0.313711,0.4679,0.7767,0.7427,0.9074,1.22645209888614e-05
160,0.016119,0.01604,0.000265,0.332417,0.4886,0.7971,0.729,0.8889,1.1697777844051105e-05
161,0.012802,0.012716,0.000284,0.333362,0.4977,0.8018,0.7258,0.8889,1.1142701927151456e-05
162,0.012611,0.012538,0.000246,0.328071,0.4882,0.7948,0.7306,0.9074,1.0599462319663905e-05
163,0.016212,0.016134,0.00026,0.324521,0.4677,0.7665,0.7495,0.9074,1.006822449763537e-05
164,0.014106,0.014022,0.000281,0.321534,0.4569,0.7628,0.7518,0.8889,9.549150281252633e-06
165,0.014685,0.01458,0.00035,0.334059,0.4574,0.7619,0.7525,0.8704,9.042397785550405e-06
166,0.016623,0.016501,0.000405,0.314389,0.4602,0.7543,0.7574,0.8889,8.548121372247918e-06
167,0.01311,0.01303,0.000267,0.317448,0.4622,0.7714,0.7462,0.8704,8.066471602728803e-06
168,0.015586,0.015512,0.000247,0.322166,0.4545,0.7704,0.7469,0.8889,7.597595192178702e-06
169,0.012578,0.012502,0.000254,0.305354,0.4605,0.7634,0.7515,0.8889,7.1416349648943894e-06
170,0.016203,0.016133,0.000233,0.299061,0.4525,0.7482,0.7613,0.9074,6.698729810778065e-06
171,0.01692,0.016843,0.000255,0.29766,0.45,0.7494,0.7605,0.9259,6.269014643030213e-06
172,0.017066,0.016996,0.000231,0.299811,0.4488,0.7412,0.7657,0.9074,5.852620357053651e-06
173,0.014683,0.014609,0.000245,0.301616,0.4543,0.7547,0.7571,0.8889,5.449673790581611e-06
174,0.015323,0.015253,0.000233,0.298811,0.4344,0.7289,0.7734,0.8889,5.060297685041659e-06
175,0.01552,0.015439,0.00027,0.305763,0.4478,0.7441,0.7639,0.8704,4.684610648167503e-06
176,0.014247,0.014181,0.00022,0.307589,0.4544,0.7601,0.7536,0.8704,4.322727117869951e-06
177,0.013677,0.013586,0.000302,0.315534,0.4483,0.7476,0.7616,0.8704,3.974757327377981e-06
178,0.013223,0.013158,0.000216,0.303456,0.4545,0.7557,0.7565,0.9074,3.6408072716606346e-06
179,0.014728,0.014643,0.000283,0.30425,0.446,0.749,0.7607,0.9074,3.3209786751399187e-06
180,0.014637,0.01457,0.000224,0.294209,0.459,0.7485,0.7611,0.9074,3.0153689607045845e-06
181,0.016132,0.016062,0.000232,0.303567,0.4513,0.7574,0.7554,0.9074,2.724071220034158e-06
182,0.013883,0.013814,0.000233,0.305771,0.4469,0.7472,0.7619,0.9259,2.4471741852423237e-06
183,0.014289,0.014208,0.000272,0.287098,0.4422,0.726,0.7752,0.9259,2.1847622018482283e-06
184,0.015698,0.015618,0.000266,0.287097,0.4486,0.7391,0.7671,0.9259,1.9369152030840556e-06
185,0.012945,0.01288,0.000217,0.294069,0.4667,0.7628,0.7519,0.8889,1.70370868554659e-06
186,0.01566,0.015466,0.000648,0.296293,0.4362,0.7333,0.7707,0.9074,1.4852136862001764e-06
187,0.015534,0.015468,0.000222,0.304614,0.4555,0.76,0.7537,0.8889,1.2814967607382432e-06
188,0.014695,0.014616,0.000262,0.300296,0.4483,0.7434,0.7643,0.9074,1.0926199633097157e-06
189,0.014498,0.014419,0.000265,0.30016,0.4519,0.7451,0.7632,0.9259,9.186408276168013e-07
190,0.014322,0.014231,0.000301,0.310674,0.4448,0.7473,0.7618,0.8889,7.596123493895991e-07
191,0.015005,0.01492,0.000283,0.301727,0.4585,0.7534,0.7579,0.9074,6.15582970243117e-07
192,0.015975,0.015902,0.000245,0.305097,0.4499,0.743,0.7646,0.9074,4.865965629214819e-07
193,0.014278,0.014214,0.000213,0.298836,0.4565,0.7579,0.7551,0.8889,3.7269241793390085e-07
194,0.01452,0.014447,0.000242,0.301024,0.4524,0.7488,0.7609,0.9259,2.7390523158633554e-07
195,0.014299,0.014212,0.000292,0.299839,0.4523,0.7454,0.7631,0.8889,1.9026509541272275e-07
196,0.014035,0.013961,0.000249,0.299013,0.4473,0.7449,0.7634,0.9074,1.2179748700879012e-07
197,0.012408,0.012339,0.000229,0.298131,0.436,0.7335,0.7706,0.9259,6.852326227130834e-08
198,0.012479,0.012412,0.000224,0.295556,0.4451,0.7347,0.7698,0.9074,3.04586490452119e-08
199,0.014073,0.01401,0.000208,0.306471,0.4592,0.7586,0.7546,0.8889,7.615242180436522e-09
200,0.016769,0.016628,0.000469,0.292313,0.4471,0.738,0.7677,0.9259,0.0
