epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
43,0.16083,0.103726,0.190347,0.337374,0.6404,0.9153,0.6427,0.8148,9.602524267262203e-05
44,0.217177,0.1432,0.246592,0.352837,0.6478,0.9479,0.6168,0.8333,9.567727288213005e-05
45,0.139285,0.094768,0.148388,0.325498,0.6219,0.8631,0.6823,0.8519,9.53153893518325e-05
46,0.162931,0.123763,0.130563,0.348133,0.6267,0.9174,0.6411,0.8148,9.493970231495835e-05
47,0.185152,0.132453,0.175662,0.307223,0.5592,0.837,0.7013,0.8333,9.45503262094184e-05
48,0.167623,0.132896,0.115755,0.291228,0.5571,0.8336,0.7036,0.8519,9.414737964294636e-05
49,0.157479,0.115306,0.140578,0.301737,0.5589,0.8569,0.6868,0.8148,9.373098535696979e-05
50,0.133083,0.088121,0.149873,0.306245,0.557,0.8748,0.6736,0.8519,9.330127018922194e-05
51,0.118044,0.09154,0.088348,0.308209,0.5532,0.8554,0.688,0.7963,9.285836503510562e-05
52,0.107633,0.077171,0.101538,0.296375,0.5433,0.8026,0.7253,0.8333,9.24024048078213e-05
53,0.131052,0.099106,0.106485,0.316589,0.5579,0.8305,0.7059,0.7963,9.193352839727121e-05
54,0.145566,0.106327,0.130798,0.361054,0.6079,0.9109,0.6462,0.8333,9.145187862775209e-05
55,0.115978,0.086505,0.098241,0.343514,0.5627,0.8553,0.6881,0.7963,9.09576022144496e-05
56,0.128528,0.095828,0.108998,0.312984,0.5492,0.8727,0.6752,0.8704,9.045084971874738e-05
57,0.173215,0.114869,0.194484,0.352001,0.5828,0.876,0.6727,0.8148,8.993177550236464e-05
58,0.128395,0.107907,0.068294,0.441877,0.7548,1.0433,0.5358,0.8148,8.940053768033609e-05
59,0.133783,0.111214,0.07523,0.303892,0.5338,0.8271,0.7082,0.8333,8.885729807284856e-05
60,0.114237,0.084321,0.099721,0.336916,0.5497,0.9014,0.6535,0.8333,8.83022221559489e-05
61,0.103872,0.080098,0.07925,0.39734,0.6124,0.9561,0.6102,0.8148,8.773547901113862e-05
62,0.097473,0.079907,0.058552,0.397147,0.5896,0.9102,0.6467,0.8148,8.715724127386972e-05
63,0.120076,0.090235,0.099473,0.378783,0.5901,0.9358,0.6266,0.8333,8.656768508095853e-05
64,0.089489,0.072072,0.058054,0.371204,0.5856,0.9321,0.6295,0.8333,8.596699001693255e-05
65,0.104391,0.084597,0.065981,0.412456,0.622,0.9757,0.594,0.8333,8.535533905932738e-05
66,0.127155,0.102524,0.082103,0.428021,0.6753,0.9528,0.6128,0.8148,8.473291852294987e-05
67,0.112458,0.093802,0.062187,0.367155,0.6133,0.9331,0.6287,0.8333,8.409991800312493e-05
68,0.120229,0.09436,0.08623,0.378073,0.5976,0.9018,0.6532,0.8148,8.345653031794292e-05
69,0.118626,0.093863,0.082544,0.433571,0.6217,0.9678,0.6006,0.8333,8.280295144952536e-05
70,0.106137,0.087362,0.062583,0.45571,0.6795,1.0228,0.5539,0.8148,8.213938048432697e-05
71,0.085329,0.075527,0.032674,0.449226,0.7069,1.0246,0.5523,0.8148,8.146601955249188e-05
72,0.111582,0.093168,0.06138,0.347902,0.5932,0.917,0.6414,0.8519,8.07830737662829e-05
73,0.118271,0.102274,0.053322,0.37807,0.6058,0.9644,0.6034,0.8333,8.009075115760243e-05
74,0.096073,0.08318,0.042978,0.403789,0.5877,0.9729,0.5964,0.8333,7.938926261462366e-05
75,0.104574,0.084968,0.065352,0.371607,0.538,0.9277,0.633,0.8333,7.86788218175523e-05
76,0.079152,0.069137,0.033384,0.367153,0.5505,0.9369,0.6257,0.8519,7.795964517353735e-05
77,0.096066,0.073733,0.074443,0.369893,0.5848,0.9569,0.6095,0.8333,7.723195175075136e-05
78,0.088147,0.077261,0.036287,0.356839,0.5573,0.9211,0.6382,0.8333,7.649596321166024e-05
79,0.085109,0.075359,0.032503,0.397887,0.5864,0.9683,0.6002,0.8333,7.575190374550272e-05
80,0.084276,0.073811,0.034886,0.335484,0.5406,0.9147,0.6432,0.8519,7.500000000000001e-05
81,0.105021,0.092514,0.04169,0.443912,0.6358,0.9874,0.5843,0.8148,7.424048101231686e-05
82,0.068791,0.055862,0.043095,0.349712,0.5267,0.8966,0.6572,0.8519,7.347357813929454e-05
83,0.083304,0.072852,0.03484,0.402082,0.5794,0.9373,0.6253,0.8148,7.269952498697734e-05
84,0.077496,0.069895,0.025339,0.358202,0.5117,0.9144,0.6435,0.8519,7.191855733945387e-05
85,0.074337,0.070418,0.013064,0.387315,0.5439,0.9108,0.6462,0.8519,7.113091308703498e-05
86,0.141338,0.112724,0.095378,0.418359,0.581,0.9142,0.6436,0.8333,7.033683215379002e-05
87,0.072747,0.064689,0.026861,0.401542,0.5944,0.9512,0.6142,0.8148,6.953655642446368e-05
88,0.060084,0.052294,0.025967,0.371358,0.5639,0.8969,0.657,0.8148,6.873032967079561e-05
89,0.069837,0.063529,0.021029,0.412337,0.5879,0.9547,0.6113,0.8148,6.7918397477265e-05
90,0.068208,0.06221,0.019991,0.405219,0.5529,0.9178,0.6408,0.7963,6.710100716628344e-05
91,0.086142,0.072123,0.046732,0.412534,0.5981,0.9615,0.6058,0.8148,6.627840772285784e-05
92,0.066544,0.055186,0.037861,0.399594,0.586,0.9478,0.6169,0.8333,6.545084971874738e-05
93,0.069837,0.061793,0.026811,0.423291,0.5691,0.9552,0.6109,0.7963,6.461858523613684e-05
94,0.07628,0.067884,0.027989,0.456814,0.5857,0.9546,0.6114,0.8148,6.378186779084995e-05
95,0.059441,0.054323,0.01706,0.424022,0.5802,0.9875,0.5842,0.8148,6.294095225512603e-05
96,0.067084,0.062252,0.016109,0.421525,0.5711,0.9515,0.6139,0.8333,6.209609477998338e-05
97,0.067124,0.057604,0.031734,0.399778,0.5535,0.8971,0.6568,0.7963,6.124755271719325e-05
98,0.078132,0.067873,0.034199,0.458401,0.6223,0.9616,0.6057,0.8148,6.0395584540887963e-05
99,0.068818,0.06441,0.014692,0.394012,0.5855,0.9305,0.6308,0.8148,5.9540449768827246e-05
100,0.071641,0.064172,0.024898,0.375464,0.5774,0.9511,0.6142,0.8519,5.868240888334653e-05
101,0.088203,0.082191,0.020041,0.445475,0.6102,1.0119,0.5634,0.8148,5.782172325201155e-05
102,0.069262,0.059125,0.03379,0.440171,0.5619,0.9411,0.6224,0.8148,5.695865504800327e-05
103,0.075488,0.066695,0.029311,0.4675,0.5938,0.9457,0.6186,0.8333,5.6093467170257374e-05
104,0.069065,0.056982,0.040276,0.440091,0.5783,0.9674,0.6009,0.8333,5.522642316338268e-05
105,0.077761,0.064928,0.042777,0.395291,0.548,0.9302,0.631,0.8148,5.435778713738292e-05
106,0.085797,0.070093,0.052345,0.432508,0.5824,0.9365,0.626,0.8148,5.348782368720626e-05
107,0.052993,0.049072,0.013068,0.463931,0.6019,0.9435,0.6204,0.7963,5.26167978121472e-05
108,0.065629,0.060023,0.018687,0.481378,0.6401,1.0089,0.566,0.8148,5.174497483512506e-05
109,0.057129,0.05116,0.019898,0.452633,0.5676,0.9143,0.6435,0.8148,5.0872620321864185e-05
110,0.061226,0.052625,0.028673,0.439017,0.577,0.9133,0.6443,0.8148,5e-05
111,0.058426,0.052906,0.0184,0.397692,0.5536,0.9129,0.6446,0.8148,4.912737967813583e-05
112,0.075614,0.067385,0.02743,0.428385,0.5641,0.9235,0.6363,0.8148,4.825502516487497e-05
113,0.063795,0.05808,0.019049,0.467934,0.6048,1.006,0.5684,0.8333,4.738320218785281e-05
114,0.071423,0.066389,0.016779,0.420825,0.5516,0.9433,0.6205,0.8333,4.6512176312793736e-05
