epoch,train_loss_total,train_loss_reg,train_loss_metal,val_loss_total,val_mae,val_rmse,val_r2,val_metal_acc,lr
25,0.113484,0.084881,0.095342,0.355411,0.6424,1.0864,0.4967,0.9074,9.980973490458728e-05
26,0.137119,0.098034,0.130281,0.390702,0.6802,1.0779,0.5045,0.8704,9.972609476841367e-05
27,0.125759,0.090387,0.117906,0.468926,0.7619,1.1863,0.3998,0.8333,9.962730758206611e-05
28,0.104482,0.074246,0.100785,0.397579,0.696,1.1136,0.4711,0.8704,9.951340343707852e-05
29,0.100782,0.080396,0.067954,0.390632,0.6747,1.0758,0.5065,0.8704,9.938441702975689e-05
30,0.108752,0.086255,0.074989,0.399197,0.6949,1.0874,0.4958,0.8889,9.924038765061042e-05
31,0.094325,0.078898,0.051423,0.394156,0.6826,1.1236,0.4616,0.9074,9.908135917238321e-05
32,0.105101,0.084671,0.068102,0.481766,0.7877,1.1748,0.4115,0.8148,9.890738003669029e-05
33,0.099343,0.092106,0.024123,0.427053,0.7077,1.1456,0.4404,0.8704,9.871850323926177e-05
34,0.122265,0.08363,0.128783,0.376828,0.633,1.0841,0.4989,0.8889,9.851478631379982e-05
35,0.092125,0.066919,0.084021,0.382588,0.6544,1.0474,0.5321,0.8704,9.829629131445342e-05
36,0.092465,0.079749,0.042387,0.427995,0.7374,1.1041,0.4802,0.8519,9.806308479691595e-05
37,0.087079,0.065275,0.07268,0.399816,0.6565,1.066,0.5154,0.8704,9.781523779815179e-05
38,0.077892,0.066845,0.036825,0.382038,0.6137,1.0221,0.5545,0.8519,9.755282581475769e-05
39,0.073512,0.059738,0.045915,0.454239,0.6403,1.0641,0.5171,0.8333,9.727592877996585e-05
40,0.099271,0.071152,0.093732,0.47487,0.6814,1.1022,0.4819,0.8333,9.698463103929542e-05
41,0.104252,0.076054,0.093993,0.411538,0.6481,1.0935,0.4901,0.8333,9.667902132486009e-05
42,0.068097,0.057208,0.036298,0.431268,0.6277,1.0474,0.5322,0.8148,9.635919272833938e-05
43,0.092867,0.080657,0.040699,0.426759,0.6646,1.0419,0.5371,0.8148,9.602524267262203e-05
44,0.062573,0.053815,0.029192,0.400221,0.6054,0.9954,0.5775,0.8519,9.567727288213005e-05
45,0.062947,0.057603,0.017814,0.374898,0.5744,0.9461,0.6183,0.8519,9.53153893518325e-05
46,0.06286,0.052674,0.033953,0.483096,0.6888,1.0919,0.4916,0.8333,9.493970231495835e-05
47,0.055336,0.052373,0.009877,0.394,0.603,0.994,0.5787,0.8519,9.45503262094184e-05
48,0.057272,0.051129,0.020478,0.411389,0.6034,1.0109,0.5642,0.8519,9.414737964294636e-05
49,0.054544,0.048913,0.018772,0.380612,0.5724,0.982,0.5888,0.8333,9.373098535696979e-05
50,0.046737,0.045522,0.004051,0.384159,0.5363,0.9483,0.6165,0.8333,9.330127018922194e-05
51,0.050869,0.048439,0.008098,0.429137,0.5733,0.9552,0.6109,0.8148,9.285836503510562e-05
52,0.049181,0.04752,0.005536,0.393619,0.552,0.9367,0.6258,0.7963,9.24024048078213e-05
53,0.04035,0.039135,0.004052,0.453231,0.6454,1.0186,0.5576,0.8148,9.193352839727121e-05
54,0.052649,0.046634,0.02005,0.421649,0.5899,0.9607,0.6064,0.8519,9.145187862775209e-05
55,0.048095,0.042221,0.019582,0.429842,0.5239,0.9189,0.6399,0.7963,9.09576022144496e-05
56,0.04213,0.040367,0.005876,0.455905,0.5699,0.9506,0.6146,0.8148,9.045084971874738e-05
57,0.054699,0.047568,0.023771,0.434666,0.5937,0.9766,0.5933,0.8148,8.993177550236464e-05
58,0.0437,0.042491,0.004029,0.391884,0.5438,0.9334,0.6285,0.8519,8.940053768033609e-05
59,0.042633,0.041472,0.003869,0.446379,0.6281,1.0013,0.5725,0.8333,8.885729807284856e-05
60,0.049959,0.048396,0.005208,0.441907,0.5629,0.9469,0.6177,0.8148,8.83022221559489e-05
61,0.0371,0.036504,0.001987,0.43337,0.5703,0.9641,0.6036,0.8519,8.773547901113862e-05
62,0.053082,0.044109,0.029911,0.395192,0.5989,0.9801,0.5904,0.8704,8.715724127386972e-05
63,0.046163,0.042826,0.011122,0.35114,0.5263,0.8953,0.6582,0.8704,8.656768508095853e-05
64,0.053317,0.041346,0.039903,0.378937,0.5482,0.9232,0.6366,0.8704,8.596699001693255e-05
65,0.057781,0.048231,0.031833,0.381362,0.5494,0.888,0.6637,0.8519,8.535533905932738e-05
66,0.036097,0.034814,0.004278,0.372552,0.5305,0.9392,0.6238,0.8519,8.473291852294987e-05
67,0.034033,0.033399,0.002114,0.375405,0.5205,0.9168,0.6416,0.8519,8.409991800312493e-05
68,0.032381,0.031955,0.001421,0.381156,0.5201,0.8885,0.6633,0.8519,8.345653031794292e-05
69,0.037956,0.036255,0.00567,0.411277,0.5843,0.9561,0.6102,0.8148,8.280295144952536e-05
70,0.031423,0.028363,0.010203,0.464244,0.5788,0.9972,0.5759,0.8519,8.213938048432697e-05
71,0.041366,0.03474,0.022089,0.436935,0.5521,0.9322,0.6294,0.8333,8.146601955249188e-05
72,0.035533,0.031631,0.013008,0.437156,0.5485,0.9521,0.6134,0.8519,8.07830737662829e-05
73,0.034791,0.032135,0.008851,0.416993,0.5551,0.9447,0.6194,0.8148,8.009075115760243e-05
74,0.031679,0.030992,0.002287,0.392062,0.5529,0.9425,0.6212,0.8333,7.938926261462366e-05
75,0.027948,0.026456,0.004975,0.38017,0.5274,0.9141,0.6437,0.8519,7.86788218175523e-05
76,0.044772,0.038498,0.020913,0.369554,0.5102,0.8756,0.6731,0.8333,7.795964517353735e-05
77,0.060787,0.048421,0.041218,0.423651,0.6358,0.992,0.5804,0.8704,7.723195175075136e-05
78,0.036333,0.034732,0.005338,0.39689,0.5132,0.928,0.6328,0.8148,7.649596321166024e-05
79,0.037104,0.036136,0.003228,0.423965,0.5158,0.9027,0.6525,0.8333,7.575190374550272e-05
80,0.042843,0.04143,0.00471,0.460877,0.6014,0.9553,0.6108,0.8519,7.500000000000001e-05
81,0.032989,0.030944,0.006816,0.420284,0.4904,0.835,0.7027,0.8333,7.424048101231686e-05
82,0.027395,0.026907,0.001625,0.459998,0.5463,0.9073,0.649,0.8333,7.347357813929454e-05
83,0.029654,0.029075,0.001927,0.425283,0.4911,0.8717,0.676,0.8333,7.269952498697734e-05
84,0.032,0.031591,0.001365,0.432161,0.4864,0.8658,0.6803,0.8148,7.191855733945387e-05
85,0.025471,0.024974,0.001658,0.454943,0.4947,0.8641,0.6816,0.8333,7.113091308703498e-05
86,0.026997,0.026314,0.002277,0.430889,0.5286,0.9105,0.6465,0.8889,7.033683215379002e-05
87,0.029981,0.029523,0.00153,0.472753,0.4999,0.8731,0.6749,0.7963,6.953655642446368e-05
88,0.035519,0.035224,0.000984,0.470291,0.5419,0.8816,0.6685,0.7963,6.873032967079561e-05
89,0.028047,0.027818,0.000765,0.466866,0.5039,0.8636,0.682,0.7778,6.7918397477265e-05
90,0.03473,0.034388,0.001141,0.450598,0.4995,0.8218,0.712,0.8148,6.710100716628344e-05
91,0.040459,0.037754,0.009017,0.598585,0.5928,0.9273,0.6333,0.7407,6.627840772285784e-05
92,0.044009,0.03577,0.027463,0.437685,0.5677,0.9242,0.6358,0.8333,6.545084971874738e-05
93,0.025965,0.024993,0.00324,0.402693,0.5049,0.8405,0.6987,0.8333,6.461858523613684e-05
94,0.043148,0.033985,0.030544,0.399257,0.5009,0.8886,0.6633,0.8704,6.378186779084995e-05
95,0.02189,0.020635,0.004184,0.442492,0.5007,0.8524,0.6901,0.8333,6.294095225512603e-05
96,0.027766,0.027233,0.001775,0.474476,0.5015,0.8969,0.657,0.8333,6.209609477998338e-05
97,0.030988,0.028459,0.00843,0.479537,0.5504,0.9465,0.6179,0.8519,6.124755271719325e-05
98,0.025955,0.024633,0.004405,0.453979,0.5127,0.8962,0.6575,0.8519,6.0395584540887963e-05
99,0.031453,0.02737,0.013609,0.470445,0.5209,0.9018,0.6532,0.8519,5.9540449768827246e-05
100,0.029987,0.02947,0.001725,0.451634,0.5243,0.8965,0.6572,0.8333,5.868240888334653e-05
101,0.033184,0.029346,0.012792,0.463212,0.535,0.8647,0.6812,0.7963,5.782172325201155e-05
102,0.03201,0.030725,0.004286,0.466587,0.56,0.9077,0.6487,0.8519,5.695865504800327e-05
103,0.024527,0.024001,0.001752,0.478168,0.5232,0.8816,0.6685,0.7963,5.6093467170257374e-05
104,0.022967,0.022772,0.000648,0.483897,0.517,0.8705,0.6769,0.7963,5.522642316338268e-05
105,0.025279,0.024964,0.001049,0.495425,0.55,0.8753,0.6733,0.8148,5.435778713738292e-05
106,0.02931,0.028951,0.001199,0.494565,0.5325,0.8784,0.6709,0.8519,5.348782368720626e-05
107,0.019307,0.019065,0.000807,0.48605,0.5451,0.8795,0.6701,0.8519,5.26167978121472e-05
108,0.02173,0.021569,0.000535,0.48746,0.5084,0.8596,0.6849,0.7778,5.174497483512506e-05
109,0.021563,0.021424,0.000464,0.487186,0.5312,0.8756,0.673,0.8148,5.0872620321864185e-05
110,0.024079,0.023915,0.000545,0.483789,0.4984,0.8657,0.6804,0.7963,5e-05
111,0.028418,0.024668,0.012501,0.474704,0.5254,0.8847,0.6662,0.7963,4.912737967813583e-05
112,0.020726,0.0205,0.000753,0.475977,0.5336,0.8867,0.6647,0.8148,4.825502516487497e-05
113,0.028736,0.02828,0.00152,0.454954,0.5219,0.865,0.6809,0.8148,4.738320218785281e-05
114,0.028396,0.026498,0.006326,0.44276,0.5312,0.8946,0.6587,0.8519,4.6512176312793736e-05
